0min,NaNmin,2min,4min,6min,8min,10min,15min,20min,25min,30min,35min,40min,45min,50min,55min,NaNmin
0,NaN,0,0,1,3,6,18,8,29,6,0,5,5,0,0,NaN
0,NaN,0,0,0,11,29,21,9,0,18,1,1,0,0,0,NaN
0,NaN,0,0,0,0,11,40,43,32,56,12,25,0,0,0,NaN
0,NaN,0,0,0,0,0,72,67,49,12,40,5,0,0,1,NaN
0,NaN,0,0,4,1,13,61,56,39,3,9,3,0,0,0,NaN
0,NaN,0,0,1,0,25,0,25,6,12,0,10,0,0,0,NaN
0,NaN,0,0,0,0,0,7,23,13,23,6,0,0,0,0,NaN
0,NaN,0,0,0,0,43,20,70,47,27,7,0,0,0,0,NaN
0,NaN,0,0,0,0,0,38,80,38,35,2,1,3,0,0,NaN
0,NaN,0,0,1,41,10,18,12,33,1,2,2,0,0,0,NaN
0,NaN,0,2,0,7,0,60,14,0,28,1,0,0,0,0,NaN
0,NaN,0,0,13,1,3,29,45,81,16,13,0,0,0,0,NaN
0,NaN,0,0,1,1,14,11,1,0,3,3,16,0,0,0,NaN
0,NaN,0,0,2,5,28,33,1,45,0,8,0,0,1,0,NaN
0,NaN,0,0,0,3,14,16,19,46,4,2,3,0,0,0,NaN
0,NaN,0,0,0,1,0,38,0,67,58,0,1,1,0,1,NaN
0,NaN,0,0,1,0,0,13,53,34,1,0,0,0,0,0,NaN
0,NaN,1,0,0,0,16,0,50,23,0,0,5,1,0,0,NaN
0,NaN,0,0,9,4,12,75,37,71,15,0,2,0,0,0,NaN
0,NaN,0,0,1,3,28,11,43,56,10,3,1,0,0,0,NaN
0,NaN,0,0,0,1,0,21,46,17,32,4,2,0,0,0,NaN
0,NaN,0,0,2,1,11,43,33,29,14,0,0,1,0,0,NaN
0,NaN,0,0,2,0,76,79,72,35,0,0,3,0,0,0,NaN
0,NaN,0,0,0,12,0,22,32,17,1,0,4,0,0,0,NaN
0,NaN,26,0,0,0,0,26,43,32,2,7,2,1,0,0,NaN
0,NaN,1,0,5,11,6,16,28,56,26,8,0,0,0,0,NaN
0,NaN,0,0,0,0,0,2,18,71,5,0,13,0,0,0,NaN
0,NaN,0,0,0,1,0,43,1,32,1,3,0,0,0,0,NaN
0,NaN,0,0,0,2,41,39,32,4,0,0,1,0,0,0,NaN
0,NaN,0,0,0,15,5,14,0,15,31,7,0,1,0,0,NaN
0,NaN,9,0,1,0,25,7,31,51,16,0,0,0,1,0,NaN
