0min,1min,2min,4min,6min,8min,10min,15min,20min,25min,30min,35min,40min,45min,50min,55min,NaNmin
0,0,0,0,1,10,0,22,3,0,0,0,0,0,0,0,NaN
0,0,0,0,0,52,0,0,22,4,1,0,0,0,0,0,NaN
0,0,0,0,3,0,4,16,4,5,0,0,0,0,0,0,NaN
0,0,0,0,10,2,26,29,10,1,0,0,0,0,0,0,NaN
0,0,0,0,8,6,34,13,6,3,0,0,0,0,0,0,NaN
0,0,0,0,0,46,20,15,3,1,0,0,0,0,0,0,NaN
0,0,0,0,2,1,28,45,0,0,0,0,0,0,0,0,NaN
0,0,0,0,1,30,0,1,1,0,0,0,0,0,0,0,NaN
0,0,0,0,0,1,36,5,5,0,0,0,0,0,0,0,NaN
0,0,0,0,0,71,44,23,16,1,0,0,0,0,0,0,NaN
0,0,0,0,0,1,16,0,1,2,0,0,0,0,0,0,NaN
0,0,0,0,0,59,0,35,6,10,0,0,0,0,0,0,NaN
0,0,0,0,0,22,10,0,5,1,0,0,0,0,0,0,NaN
0,0,0,0,0,13,14,51,4,0,0,0,0,0,0,0,NaN
0,0,0,0,1,22,11,32,41,1,0,0,0,0,0,0,NaN
0,0,0,0,0,0,0,1,21,1,0,0,0,0,0,0,NaN
0,0,0,0,0,0,0,8,1,7,1,0,0,0,0,0,NaN
0,0,0,0,0,1,16,23,2,1,0,0,0,0,0,0,NaN
0,0,0,0,2,0,0,27,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,12,35,9,0,0,4,0,4,0,0,0,NaN
0,0,0,0,0,2,45,15,0,1,0,0,0,0,0,0,NaN
0,0,0,0,1,9,30,15,0,1,0,0,0,0,0,0,NaN
0,0,0,0,0,2,62,22,6,1,0,0,0,0,0,0,NaN
0,0,0,0,1,0,0,21,0,4,2,0,0,0,0,0,NaN
0,0,0,0,0,0,0,19,7,0,0,0,0,0,0,0,NaN
0,0,0,0,0,20,28,5,0,0,0,0,0,0,0,0,NaN
0,0,0,0,3,1,29,6,22,1,0,0,0,0,0,0,NaN
0,0,0,0,1,16,0,18,0,2,1,0,0,0,0,0,NaN
0,0,0,0,0,0,0,7,24,0,0,0,0,0,0,0,NaN
0,0,0,0,0,15,0,42,0,0,0,0,0,0,0,0,NaN
0,0,0,0,2,27,17,30,1,0,0,0,0,0,0,0,NaN
0,0,0,0,0,30,5,9,33,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,37,12,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,24,14,2,4,0,0,0,0,0,0,NaN
0,0,0,0,0,24,9,0,32,0,0,0,0,0,0,0,NaN
0,0,0,0,18,7,0,36,0,1,0,0,0,0,0,0,NaN
0,0,0,0,0,0,0,23,6,0,0,0,0,0,0,0,NaN
0,0,0,0,0,1,26,10,0,0,4,0,0,0,0,0,NaN
0,0,0,0,2,0,81,4,10,0,0,0,0,0,0,0,NaN
