0min,1min,2min,4min,6min,8min,10min,15min,20min,25min,30min,35min,40min,45min,50min,55min,NaNmin
0,0,0,0,0,8,0,58,37,35,21,12,0,0,0,0,NaN
0,0,0,0,0,27,19,46,49,76,3,2,0,0,0,0,NaN
0,0,0,0,2,0,40,0,111,10,8,12,0,0,0,0,NaN
0,0,0,0,20,5,44,50,35,89,10,0,0,0,0,0,NaN
0,0,0,0,3,0,6,70,6,43,11,0,0,0,0,0,NaN
0,0,0,0,0,17,52,65,12,60,23,2,1,0,0,0,NaN
0,0,0,0,0,20,0,49,9,125,4,2,0,0,0,0,NaN
0,0,0,0,14,1,37,90,6,79,2,0,0,0,0,0,NaN
0,0,0,0,0,8,17,50,108,104,0,2,5,0,0,0,NaN
0,0,0,0,0,77,21,101,3,142,47,6,0,2,0,0,NaN
0,0,0,0,0,0,23,77,88,74,0,0,0,0,0,0,NaN
0,0,0,0,0,0,29,50,89,57,8,1,0,0,0,0,NaN
0,0,0,0,1,0,0,0,85,12,8,3,0,0,0,0,NaN
0,0,0,0,2,0,38,72,38,79,12,1,2,0,0,0,NaN
0,0,0,0,1,32,12,140,34,1,4,1,0,0,0,0,NaN
0,0,0,0,6,18,89,177,10,40,1,0,1,0,0,0,NaN
0,0,0,0,1,42,99,72,57,59,1,3,0,0,0,0,NaN
0,0,0,0,2,0,93,47,126,87,1,9,0,0,0,0,NaN
0,0,0,0,0,9,6,19,27,9,2,11,1,0,1,0,NaN
0,0,0,0,0,17,1,25,56,93,2,5,0,0,0,1,NaN
0,0,0,0,0,27,22,35,83,41,0,0,3,0,0,0,NaN
0,0,0,0,0,2,17,14,1,95,8,0,0,1,0,0,NaN
0,0,0,0,8,0,3,121,50,38,9,0,0,0,0,0,NaN
0,0,0,0,0,0,52,0,104,73,2,1,1,0,0,0,NaN
0,0,0,0,0,15,71,60,4,1,4,4,0,0,0,0,NaN
0,0,0,0,20,39,21,10,15,115,17,9,1,0,0,0,NaN
0,0,0,0,0,15,48,53,107,62,1,8,0,0,0,0,NaN
0,0,0,0,0,0,59,119,104,34,4,0,1,1,0,0,NaN
0,0,0,0,0,72,39,20,36,96,2,13,0,0,0,0,NaN
0,1,0,0,3,26,108,89,89,33,3,23,1,1,0,0,NaN
0,0,0,0,2,0,0,6,79,71,73,1,0,0,0,0,NaN
0,0,0,0,0,1,0,151,40,36,23,3,1,0,0,0,NaN
0,0,0,0,0,10,58,53,31,31,0,2,0,0,0,0,NaN
0,0,0,0,0,23,59,71,108,1,6,7,1,0,0,0,NaN
0,0,0,0,16,18,22,12,35,123,2,10,0,0,0,0,NaN
0,0,0,0,0,23,21,58,63,54,1,12,0,0,0,0,NaN
0,0,0,0,0,3,41,66,48,11,6,24,0,0,0,0,NaN
0,0,0,1,0,1,16,124,92,0,8,6,1,0,0,0,NaN
0,0,0,0,0,2,63,50,66,86,1,4,0,1,0,0,NaN
0,0,0,0,6,9,54,38,26,53,17,18,1,0,0,0,NaN
0,0,0,0,1,35,1,69,21,36,3,6,0,0,0,0,NaN
0,0,0,0,0,11,71,125,55,96,6,20,1,0,0,0,NaN
0,0,0,0,0,25,0,61,3,27,42,2,1,0,0,0,NaN
0,0,0,0,0,9,25,37,61,44,2,7,0,0,0,0,NaN
0,0,0,0,0,1,29,22,117,125,14,2,0,0,0,0,NaN
0,0,0,0,0,1,84,87,97,32,16,46,0,0,0,0,NaN
